Won,Target,# Guesses,Guess 1,Guess 2,Guess 3,Guess 4,Guess 5,Guess 6,Guess 7,Guess 8,Guess 9,Guess 10
TRUE,benjy,8,slite,haddo,yezzy,repry,kebby,gemmy,fenny,benjy,,
TRUE,campi,8,stail,amigo,wirra,kayan,daube,hajji,pappi,campi,,
TRUE,casco,8,youse,adapa,iring,tamal,jacks,bahoo,wasco,casco,,
TRUE,yahan,8,bhima,kutch,enage,apods,jazzy,fanal,rayan,yahan,,
TRUE,taunt,8,wards,naevi,layup,bafta,kanzu,match,gaunt,taunt,,
TRUE,chins,8,agile,prism,twink,djins,foins,quins,shins,chins,,
TRUE,pound,8,refry,agast,quink,wound,bound,mound,hound,pound,,
TRUE,licht,8,hacht,socht,dicht,wicht,micht,nicht,richt,licht,,
TRUE,trank,8,xysti,jocko,amhar,pared,quant,wrang,brank,trank,,
TRUE,jewry,8,ligge,equus,bonny,mercy,peppy,reddy,jeery,jewry,,
TRUE,hidel,8,skees,robed,facet,impel,zizel,divel,nigel,hidel,,
TRUE,resup,8,zohak,wring,bully,jeers,perdu,sevum,recur,resup,,
TRUE,dally,8,cumay,letty,shivy,barry,nappy,daggy,dawdy,dally,,
TRUE,shiva,8,chazy,think,whils,shide,shish,shirr,shiai,shiva,,
TRUE,kaneh,8,myoma,sueve,bater,japed,galei,zazen,hacek,kaneh,,
TRUE,lakie,8,heiau,rased,walty,kafka,banco,eagle,mavie,lakie,,
TRUE,torma,8,yadim,loges,cotan,rompu,kooka,morra,torta,torma,,
TRUE,vagus,8,rewed,manqu,gaols,yaups,favus,tagus,kagus,vagus,,
TRUE,smaze,8,bouse,salve,stite,skene,scape,shade,swage,smaze,,
TRUE,stoke,8,objet,quawk,stivy,stond,stope,store,stole,stoke,,
TRUE,fizzy,8,eches,troad,xylyl,zingy,jimmy,kippy,vizzy,fizzy,,
TRUE,abode,8,batan,axers,aldol,azoic,avoke,agoge,adobe,abode,,
TRUE,gamma,8,ephor,kaiak,matty,canun,dafla,wagga,bassa,gamma,,
TRUE,slave,8,cagey,retax,vills,kusha,adobo,emane,spave,slave,,
TRUE,doers,8,scatt,jupes,meeds,ghess,obeys,ireos,koels,doers,,
TRUE,mucks,8,roups,tikis,claes,dunks,hucks,gucks,bucks,mucks,,
TRUE,rawky,8,gaize,salts,banca,fardh,vapor,mammy,kaury,rawky,,
TRUE,stamp,8,wacks,bindi,goury,asset,tzaam,slash,staff,stamp,,
TRUE,feued,8,swape,viver,unbet,dozed,juked,gleed,eched,feued,,
TRUE,purer,8,blast,ewder,roper,giver,upher,fumer,puker,purer,,
TRUE,babas,8,pinky,degas,amaas,soras,tufas,javas,calas,babas,,
TRUE,skete,8,theos,sneck,steed,spell,sieur,sweat,seege,skete,,
TRUE,fully,8,couac,birri,sheng,jutty,wuzzy,duffy,puppy,fully,,
TRUE,cords,8,fazed,iphis,swots,yocks,noggs,dojos,lobus,cords,,
TRUE,acate,8,slent,buggy,corke,faade,weave,hiate,amate,acate,,
TRUE,boxes,8,gotch,poyou,roman,wowed,losel,jokes,foxes,boxes,,
TRUE,gules,8,sibby,ankus,elops,jests,rudds,culls,mules,gules,,
TRUE,brujo,8,donax,chirl,revue,trogs,orrow,bruzz,brubu,brujo,,
TRUE,local,8,hales,doaty,copia,bombo,rojak,vocal,focal,local,,
TRUE,pomey,8,ouphs,litra,pocky,podgy,pozzy,pobby,pommy,pomey,,
TRUE,osela,8,lally,azole,scalx,moils,tesla,kwela,prela,osela,,
TRUE,looky,8,oxids,henry,woozy,goopy,booby,cooly,footy,looky,,
TRUE,ureas,8,bajau,dopas,chias,fetas,lunas,skuas,uveas,ureas,,
TRUE,braxy,8,lapps,yogee,abray,chivy,quaky,trady,frary,braxy,,
TRUE,remet,8,heats,ferri,decke,leger,retem,revet,rewet,remet,,
TRUE,roque,8,stirp,axmen,gregg,bowly,hoove,coude,zoque,roque,,
TRUE,badge,8,ainoi,skeps,rugae,jalee,cadge,wadge,gadge,badge,,
TRUE,earns,8,bobol,facks,rasps,gauds,hazes,maars,warts,earns,,
TRUE,asked,8,fluff,conto,babas,siper,gyved,hewed,added,asked,,
TRUE,gable,8,herba,sumen,coati,jawab,padge,kakke,bagle,gable,,
TRUE,morns,8,luffs,yerks,wards,horns,corns,sorns,porns,morns,,
TRUE,faxes,8,thule,rooks,nemas,pyxis,zaxes,saxes,waxes,faxes,,
TRUE,sarip,8,zemmi,ripal,fraud,swigs,savoy,sanka,saqib,sarip,,
TRUE,yuman,8,payed,linum,coony,brawn,ahsan,tufan,kuman,yuman,,
TRUE,salep,8,bleat,idaic,lammy,ragee,fakes,wasel,sazen,salep,,
TRUE,teest,8,raged,oxfly,knute,bitis,whewt,stept,eject,teest,,
TRUE,inmew,8,parts,mucky,villi,bongo,whine,infix,indew,inmew,,
TRUE,later,8,clung,aweek,imped,totes,hater,rater,bater,later,,
TRUE,maras,8,gotha,ailie,bucku,javan,yaray,param,farad,maras,,
TRUE,podex,8,petro,piaba,polos,poche,pouff,poney,poxed,podex,,
TRUE,swape,8,secre,stine,souse,sable,spave,shake,swage,swape,,
TRUE,koels,8,paauw,roven,soldi,loofs,hoggs,yocks,botts,koels,,
TRUE,refed,8,pudic,rewon,resee,remet,regel,rekey,rebed,refed,,
TRUE,quins,8,senex,namma,booty,frugs,pilus,djins,chins,quins,,
TRUE,vehme,8,gowns,repay,celli,meeth,hexed,zebub,femme,vehme,,
TRUE,comid,8,ganam,mucks,birth,depel,offic,iodid,covid,comid,,
TRUE,ruses,8,loner,trued,pages,seres,bises,muses,fuses,ruses,,
TRUE,samen,8,troak,jibbs,gemul,campe,mammy,hamsa,famed,samen,,
TRUE,craye,8,larch,cowan,cruet,cribs,crazy,crape,crave,craye,,
TRUE,jacky,8,cumay,abbey,nairy,pally,tasty,faffy,hacky,jacky,,
TRUE,ocque,8,bouge,jesse,parle,didie,choke,fytte,nunce,ocque,,
TRUE,shams,8,drogh,immit,weans,slaps,scabs,shahs,shays,shams,,
TRUE,bowed,8,goers,pombo,coden,joyed,doled,toked,boxed,bowed,,
TRUE,qanat,8,agsam,topaz,byway,chian,exeat,jurat,kanat,qanat,,
TRUE,muddy,8,pinky,valmy,surgy,cutey,huffy,dumby,muzzy,muddy,,
TRUE,rimal,8,elute,izard,aroar,chian,silas,pibal,viral,rimal,,
TRUE,jinny,8,ramta,excel,undig,shish,powny,binny,finny,jinny,,
TRUE,lambs,8,slaws,netts,pucks,idyls,halas,garbs,jambs,lambs,,
TRUE,tamas,8,urubu,widen,lacto,hasps,gaffs,javas,kakas,tamas,,
TRUE,ginzo,8,ihram,buoys,wifed,tingi,linon,zinco,pinko,ginzo,,
TRUE,skart,8,taise,porky,urban,amaga,scalx,stark,swart,skart,,
TRUE,kiter,8,softa,pricy,verde,inket,uzbek,limer,giher,kiter,,
TRUE,rinds,9,cread,divvy,minks,pinus,sings,hints,finds,winds,rinds,
TRUE,bunch,9,fidel,cobus,zakat,unurn,guppy,hunch,munch,nunch,bunch,
TRUE,moner,9,helio,swamy,buxom,freer,goner,coner,toner,zoner,moner,
TRUE,aedes,9,mango,wisht,excud,brake,peppy,devas,sells,feeds,aedes,
TRUE,jibed,9,mirak,silly,tight,dione,fifed,bided,viced,wiped,jibed,
TRUE,nurse,9,rears,hunky,julie,fugue,puree,burse,turse,curse,nurse,
TRUE,matin,9,physa,broon,daven,kakan,cajun,fagin,taxin,latin,matin,
TRUE,linge,9,toust,hewed,anele,zimme,yince,ringe,pinge,binge,linge,
TRUE,winks,9,mixup,silds,aitis,vivos,fifes,ricks,kinks,ginks,winks,
TRUE,meats,9,grogs,jives,sends,beefs,pelts,teats,keats,heats,meats,
TRUE,cates,9,urson,gazel,cadew,capes,caves,cafes,cakes,cames,cates,
TRUE,jared,9,klino,stats,fubby,recap,mazda,warve,hared,eared,jared,
TRUE,freed,9,curly,sixer,bated,hewed,zoned,dreed,greed,preed,freed,
TRUE,weans,9,shays,gnars,twaes,beaus,leaps,means,jeans,deans,weans,
TRUE,ester,9,baret,sphex,mimes,luger,ceder,noser,wryer,esker,ester,
TRUE,kenny,9,yeans,temne,heinz,genny,lenny,jenny,fenny,benny,kenny,
TRUE,mairs,9,dhaks,calfs,nanes,rajas,wasts,maros,maims,maius,mairs,
TRUE,patty,9,frore,jizya,dusky,wanty,matty,hatty,batty,catty,patty,
TRUE,padri,9,anlia,shood,darac,matti,yaqui,bagdi,kaiwi,pappi,padri,
TRUE,rubus,9,finks,hayes,poros,vuggs,bulls,mutts,sudds,jubus,rubus,
TRUE,maana,9,yameo,hakam,babus,ratti,vanda,lacca,nappa,magma,maana,
TRUE,rives,9,kevin,lover,divet,wives,fives,gives,vives,hives,rives,
TRUE,flays,9,tills,macks,slavs,glads,alans,blabs,elaps,flaws,flays,
TRUE,wared,9,heild,added,caved,sabed,gated,famed,waned,waxed,wared,
TRUE,riles,9,tubae,xylol,viler,wiles,giles,piles,miles,files,riles,
TRUE,modus,9,fease,toxon,gobby,cocci,sophs,molls,morus,momus,modus,
TRUE,serin,9,bitsy,redox,leila,herms,ferri,kerve,gerip,ceric,serin,
TRUE,buzzy,9,vills,marko,genep,buchu,bubby,buddy,buffy,butty,buzzy,
TRUE,josey,9,hypes,siree,waded,ousel,coset,nosey,mosey,bosey,josey,
TRUE,niuan,9,cavin,axman,irian,towan,dedan,susan,zigan,lipan,niuan,
TRUE,sized,9,odour,annas,icily,defet,biked,hided,jived,mimed,sized,
TRUE,mappy,9,vinew,poggy,rhymy,fussy,alday,tabby,jazzy,cappy,mappy,
TRUE,toile,9,geist,apiol,wried,chich,imino,quiff,blibe,exile,toile,
TRUE,tarte,9,taxer,tacky,tapit,tanga,taros,tarve,tarde,tarre,tarte,
TRUE,suddy,9,wehee,knout,carry,mimzy,dully,vuggy,fubsy,puddy,suddy,
TRUE,remex,9,sayal,cotch,finew,breek,uvver,reded,repeg,reree,remex,
TRUE,facks,9,eveck,mahal,paris,gauss,tacos,cacks,jacks,wacks,facks,
TRUE,zeros,9,dipso,unnet,balow,kosos,gyros,ceros,heros,meros,zeros,
TRUE,layed,9,colla,hithe,queak,waddy,dangs,pared,famed,bayed,layed,
TRUE,giros,9,louey,pitch,vivid,jinja,bibbs,riffs,misos,wiros,giros,
TRUE,canap,9,dogey,ccitt,casks,caama,cajun,caval,capax,carap,canap,
TRUE,rucky,9,resew,ranal,roric,rubby,rummy,ruddy,rutty,ruggy,rucky,
TRUE,japes,9,shure,pasan,camel,dates,gages,eaves,wakes,babes,japes,
TRUE,soign,9,heize,quirl,swipy,sniff,stint,saiva,skims,scion,soign,
TRUE,mafic,9,yogis,dabih,facia,wakif,matie,maniu,mazic,malic,mafic,
TRUE,eager,9,slent,abuzz,cicer,power,rager,jager,yager,fager,eager,
TRUE,lakes,9,alawi,bourg,nanas,pacts,haems,falls,saves,lazes,lakes,
TRUE,sades,9,pikas,flabs,noses,zaxes,races,games,saves,sates,sades,
TRUE,derry,9,means,lepry,vefry,jeery,herry,kerry,terry,berry,derry,
TRUE,sight,9,zygon,tight,bight,right,dight,fight,hight,light,sight,
TRUE,dobie,9,snite,aerie,movie,folie,popie,doxie,dowie,dogie,dobie,
TRUE,flogs,9,tehee,fidos,farms,folks,flops,flocs,floss,flows,flogs,
TRUE,wirer,9,reeky,moons,phaca,effie,uigur,diver,liter,jiber,wirer,
TRUE,skeet,9,razes,defet,unnet,boget,emmet,sleet,sheet,sweet,skeet,
TRUE,hikes,9,iraqi,octic,lippy,winks,biffs,mises,vives,hides,hikes,
TRUE,aahed,9,bauno,halal,mawed,gazed,raved,faded,japed,cased,aahed,
TRUE,clash,9,volga,hashy,beedi,uhuru,amaas,slant,flask,plash,clash,
TRUE,timor,9,toric,taqua,tweed,tripl,thong,tiffs,tibby,tikor,timor,
TRUE,sneap,9,summa,slaws,stogy,serab,sivan,sheaf,snead,sneak,sneap,
TRUE,riden,9,blizz,traik,emong,nisse,picry,fired,diner,riven,riden,
TRUE,zapus,9,hying,reast,somma,addax,luffs,jacks,wasps,babus,zapus,
TRUE,aeron,9,gardy,struv,kerne,feral,zerma,xeric,rerob,heron,aeron,
TRUE,yokes,9,twice,slunk,feyer,podex,gooey,hoses,moves,jokes,yokes,
TRUE,goran,9,ranty,abave,props,mohar,iowan,koran,coran,loran,goran,
TRUE,mecca,9,foals,grewt,babby,xviii,huzza,addda,jenna,cecca,mecca,
TRUE,nudge,9,finds,hooey,kerve,table,judge,pudge,gudge,wudge,nudge,
TRUE,slype,9,immit,zakah,egers,cycle,unode,vepse,blype,flype,slype,
TRUE,bourr,9,ajari,swure,unurn,thurm,loury,fourb,bourg,bourd,bourr,
TRUE,skids,9,stoot,sylid,suing,seize,shiah,spiff,swiss,skims,skids,
TRUE,hurst,9,shoer,laang,tumps,busby,ruvid,kurku,curst,wurst,hurst,
TRUE,casas,9,soles,rimas,punas,wakas,dadas,javas,cacas,cabas,casas,
TRUE,nitty,9,sabot,rivel,kiddy,hinny,tippy,jiffy,mimzy,witty,nitty,
TRUE,binny,10,dyker,filao,pinup,sinhs,jinny,minny,ninny,ginny,tinny,binny
FALSE,sayer,10,tease,quegh,wales,jared,ramex,saver,saker,safer,saber,saner
TRUE,wages,10,blank,dross,amies,epees,fazes,taces,hajes,waves,waxes,wages
TRUE,yangs,10,first,eleme,nocks,bunns,vangs,pangs,hangs,dangs,gangs,yangs
TRUE,gangs,10,trass,clefs,numis,zapas,kaons,bawds,yangs,hangs,vangs,gangs
TRUE,rumps,10,kanap,creed,goopy,ummps,humps,sumps,bumps,jumps,lumps,rumps
TRUE,felly,10,scala,helly,telly,kelly,gelly,welly,belly,delly,jelly,felly
FALSE,wages,10,hobos,treys,qaids,maces,gazes,napes,safes,wales,waves,waxes
TRUE,beman,10,brome,bibbs,beety,belap,bedad,bekah,bejan,began,bezan,beman
TRUE,tamer,10,pepos,alden,mater,taber,tawer,tayer,taver,taxer,taker,tamer
TRUE,ousts,10,lears,spivs,wynds,mozos,hucks,tutus,justs,gusts,busts,ousts
TRUE,milly,10,dette,sains,youff,hipmi,biggy,mizzy,micky,mimly,mirly,milly
TRUE,hayer,10,kohls,anura,meith,darby,papyr,hagar,haver,hawer,hazer,hayer
TRUE,wanna,10,terry,solfa,anama,vicia,padda,nahua,kanga,banba,zanza,wanna
FALSE,sawed,10,carid,baned,paved,waged,taxed,eased,hazed,dawed,yawed,mawed
TRUE,damia,10,acnes,fogou,ijmaa,lamda,mamma,kamba,hamza,ramta,yampa,damia
TRUE,coyer,10,kedge,brujo,zamia,wyles,hooey,covet,coper,coner,corer,coyer
TRUE,pears,10,alcid,notes,gears,years,rears,hears,sears,bears,fears,pears
TRUE,sabes,10,glomi,caret,hawed,jasey,nanes,paxes,sakes,safes,saves,sabes
TRUE,coved,10,snoga,pipid,bourd,toled,yowed,hoked,foxed,cozed,coded,coved
TRUE,vests,10,asarh,musty,weste,pests,gests,zests,bests,tests,jests,vests
TRUE,burps,10,ianus,tress,fours,mumms,pulls,vughs,burds,burys,burbs,burps
TRUE,hares,10,epulo,brith,sheer,carey,jared,mares,nares,wares,fares,hares
TRUE,soter,10,boiko,lousy,voted,notes,goter,toter,roter,poter,moter,soter
TRUE,cassy,10,spave,uinta,kakar,jaggs,waddy,lally,babby,hammy,faffy,cassy
TRUE,pinal,10,deled,cubic,wyson,kappa,ajari,intnl,nihal,vinal,final,pinal
FALSE,tains,10,bight,daily,naias,wains,sains,rains,pains,mains,cains,fains
TRUE,jades,10,xerus,bacis,pangs,wakas,majos,sades,hades,fades,lades,jades
FALSE,rated,10,fogon,heiau,avera,essee,baled,wared,mayed,japed,razed,raxed
FALSE,hells,10,pleon,zilla,fully,wells,bells,mells,cells,dells,jells,tells
TRUE,toons,10,spade,gluon,knots,roofs,boobs,zoons,noons,moons,woons,toons
TRUE,water,10,dusio,tanha,yabby,eaver,cager,mater,later,pater,rater,water
TRUE,darts,10,oared,carri,karts,marts,tarts,warts,parts,farts,harts,darts
